주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
178-2-000074,운암어린이공원 지하공영주차장,공영,노외,광주광역시 북구 운암동 95,광주광역시 북구 운암동 95,56,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,700,15,350,240,8000,88000,현금,민간위탁,광주광역시 북구청,062-410-8106,35.17405645,126.8814556,2020-12-20,3620000,광주광역시 북구
178-2-000075,남도향토음식박물관 옆 공영주차장,공영,노외,광주광역시 북구 삼각동 781-3,광주광역시 북구 삼각동 781-3,33,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.201204,126.8985704,2020-12-20,3620000,광주광역시 북구
178-2-000076,중흥3구역 1주차장,공영,노외,광주광역시 북구 중흥동 280-4,광주광역시 북구 중흥동 280-4,82,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.17308222,126.9138092,2020-12-20,3620000,광주광역시 북구
178-2-000077,중흥3구역 2주차장,공영,노외,광주광역시 북구 중흥동 361-17,광주광역시 북구 중흥동 361-17,64,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.17295579,126.9134756,2020-12-20,3620000,광주광역시 북구
178-2-000078,두암동 임시주차장,공영,노외,광주광역시 북구 두암동 812-45,광주광역시 북구 두암동 812-45,10,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.201204,126.8985704,2020-12-20,3620000,광주광역시 북구
224-2-000001,어린이도서관,공영,노외,,경기도 시흥시 정왕동 1217(정왕1),60,3,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,30,300,10,100,12,3000,30000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,,,2020-12-07,4010000,경기도 시흥시
224-2-000002,정왕우체국,공영,노외,,경기도 시흥시 정왕동 1213,26,3,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,30,300,10,100,12,3000,30000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,37.3450034613,126.7483412642,2020-12-07,4010000,경기도 시흥시
224-2-000003,시화공고,공영,노외,,경기도 시흥시 정왕동 1456(정왕2),381,3,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,30,300,10,100,12,3000,30000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,,,2020-12-07,4010000,경기도 시흥시
224-2-000004,군서초교,공영,노외,,경기도 시흥시 정왕동 876-131(정왕4),601,3,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,30,300,10,100,12,3000,30000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,,,2020-12-07,4010000,경기도 시흥시
224-2-000005,미관광장,공영,노외,경기도 시흥시 군자천로 332(정왕동),경기도 시흥시 정왕동 1756(정왕6),123,2,미시행,평일+토요일+공휴일,10:00,22:00,10:00,22:00,10:00,22:00,유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,37.3456384205,126.7344528315,2020-12-07,4010000,경기도 시흥시
178-2-000058,두암2동주민센터,공영,노외,광주광역시 북구 면앙로192번길 15(두암동),광주광역시 북구 두암동 825-9,20,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.17460117,126.9325311,2020-12-20,3620000,광주광역시 북구
178-2-000059,두암3동주민센터,공영,노외,광주광역시 북구 삼정로3번길 5(두암동),광주광역시 북구 두암동 249,17,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.16301813,126.9347535,2020-12-20,3620000,광주광역시 북구
178-2-000060,삼각동주민센터,공영,노외,광주광역시 북구 설죽로 447(삼각동),광주광역시 북구 삼각동 791-4,23,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.19926457,126.8994886,2020-12-20,3620000,광주광역시 북구
178-2-000061,일곡동주민센터,공영,노외,광주광역시 북구 설죽로 525(일곡동),광주광역시 북구 일곡동 849-4,11,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.20603007,126.8972795,2020-12-20,3620000,광주광역시 북구
178-2-000062,일곡동주민센터,공영,노외,광주광역시 북구 설죽로 527(일곡동),광주광역시 북구 일곡동 849-5,9,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.20602282,126.8972795,2020-12-20,3620000,광주광역시 북구
178-2-000063,매곡동주민센터,공영,노외,광주광역시 북구 매곡로69번길 25(매곡동),광주광역시 북구 매곡동 80,7,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.18963533,126.8920694,2020-12-20,3620000,광주광역시 북구
251-4-000047,에스티에프주차타워,민영,노외,강원도 원주시 만대공원길 50 (무실동),강원도 원주시 무실동 1726-6,121,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,,,,강원도 원주시청,033-737-3544,37.339284,127.9257684,2020-09-25,4190000,강원도 원주시
251-4-000048,무실동주차장,민영,노외,강원도 원주시 능라동길 60(무실동),강원도 원주시 무실동 1855-5,50,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,,,,강원도 원주시청,033-737-3544,37.33412189,127.9303002,2020-09-25,4190000,강원도 원주시
100-1-000068,영월지사주차장,공영,노상,강원도 영월군 영월읍 하송로 17,강원도 영월군 영월읍 하송리 259-2,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-374-2955,37.186293,128.464353,2017-01-01,B553501,한국국토정보공사
100-1-000069,원주지사주차장,공영,노상,강원도 원주시 시청로 2,강원도 원주시 무실동 1720-2,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-749-5701,37.340723,127.921148,2017-01-01,B553501,한국국토정보공사
100-1-000070,인제지사주차장,공영,노상,강원도 인제군 인제읍 인제로 129,강원도 인제군 인제읍 남북리 293-3,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-462-2261,38.065550,128.166013,2017-01-01,B553501,한국국토정보공사
100-1-000071,정선지사주차장,공영,노상,강원도 정선군 정선읍 비봉로 2-2,강원도 정선군 정선읍 봉양리 246-1,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-562-0617,37.380287,128.658829,2017-01-01,B553501,한국국토정보공사
100-1-000072,철원지사주차장,공영,노상,강원도 철원군 갈말읍 명성로 158번길 53,강원도 철원군 갈말읍 신천원리 576-21,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-452-2467,38.146563,127.310871,2017-01-01,B553501,한국국토정보공사
100-1-000073,춘천지사주차장,공영,노상,강원도 춘천시 후석로 303,강원도 춘천시 후평동 67-9,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-250-5402,37.877967,127.750703,2017-01-01,B553501,한국국토정보공사
100-1-000074,태백삼척지사주차장,공영,노상,강원도 태백시 태붐로 24,강원도 태백시 황지동 244-43,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-552-4698,37.163939,128.987496,2017-01-01,B553501,한국국토정보공사
100-1-000075,태백삼척지사주차장,공영,노상,강원도 삼척시 사대안2길 14,강원도 삼척시 당저동 35-14,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-574-3973,37.446526,129.166581,2017-01-01,B553501,한국국토정보공사
100-1-000076,평창지사주차장,공영,노상,강원도 평창군 평창읍 송학로 55,강원도 평창군 평창읍 하리 125-3,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-332-2752,37.368734,128.392599,2017-01-01,B553501,한국국토정보공사
100-1-000077,홍천지사주차장,공영,노상,강원도 홍천군 홍천읍 진리로 32,강원도 홍천군 홍천읍 진리 41-3,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-434-2381,37.693370,127.889261,2017-01-01,B553501,한국국토정보공사
100-1-000078,화천지사주차장,공영,노상,강원도 화천군 화천읍 산수화로 48,강원도 화천군 화천읍 상리2-52,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-442-2569,38.110124,127.708238,2017-01-01,B553501,한국국토정보공사
100-1-000079,횡성지사주차장,공영,노상,강원도 횡성군 횡성읍 태기로 61,강원도 횡성군 횡성읍 읍상일 328-15,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,033-343-2460,37.491225,127.990210,2017-01-01,B553501,한국국토정보공사
100-1-000080,충북지역본부주차장,공영,노상,충청북도 청주시 서원구 예체로 149,충청북도 청주시 서원구 사창동 242-1,10,1,미시행,공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,60,0,0,0,0,0,0,요금없음,요금없음,한국국토정보공사,043-261-1800,36.639633,127.468442,2017-01-01,B553501,한국국토정보공사
360-2-000021,임당환승주차장,공영,노외,,경상북도 경산시 임당동 875,317,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-2-000022,옥곡 공영주차장,공영,노외,,경상북도 경산시 옥곡동 768,148,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-2-000023,금락공영주차장,공영,노외,경상북도 경산시 하양읍 하양로 102,경상북도 경산시 하양읍 금락리 133-20,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,300,10,100,24,4000,50000,"현금,신용카드",,경상북도 경산시청,053-810-5276,35.91333669,128.8193801,2020-07-10,5130000,경상북도 경산시
360-1-000036,하양읍 동서리 하양로 노상주차장,공영,노상,,경상북도 경산시 하양읍 동서리 648-2,26,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-1-000037,백양로 노상주차장,공영,노상,,경상북도 경산시 계양동 606-2,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-1-000038,옥산동 삼성현로31길 공영주차장,공영,노상,,경상북도 경산시 옥산동 888,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-1-000039,진량 휴면시아 뒤 노상주차장,공영,노상,,경상북도 경산시 진량읍 부기리 716,80,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-2-000024,계양공영주차장,공영,노외,,경상북도 경산시 계양동 732,187,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-2-000025,압량 가일리 공영주차장,공영,노외,경상북도 경산시 압량읍 가일길20길 9-1,경상북도 경산시 압량읍 가일리 208-4,123,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,35.8390803,128.7817155,2020-07-10,5130000,경상북도 경산시
360-2-000026,하양 동서리 공영주차장,공영,노외,경상북도 경산시 하양읍 금송로 42,경상북도 경산시 하양읍 동서리 593-3,121,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,35.9166163,128.8179797,2020-07-10,5130000,경상북도 경산시
360-2-000027,경북체고(신교동) 앞 공영주차장,공영,노외,,경상북도 경산시 신교동 108-12,38,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-1-000040,중산동 더삽1차아파트 앞,공영,노상,,경상북도 경산시 중산동 628-9,52,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-1-000041,백천동로(동화리버빌아파트),공영,노상,,경상북도 경산시 백천동 600,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-1-000042,진량 신상리 공영주차장,공영,노상,,경상북도 경산시 진량읍 신상리 367-1,45,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,,,2020-07-10,5130000,경상북도 경산시
360-1-000001,강변동로-경산교~서옥교,공영,노상,경상북도 경산시 강변동로 106,경상북도 경산시 중방동 339-27,50,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,35.82020895,128.7327924,2020-10-23,5130000,경상북도 경산시
360-1-000002,남매로(시청옆~남매로네거리),공영,노상,경상북도 경산시 남매로 177,경상북도 경산시 중방동 692-1,98,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,35.82678422,128.7422213,2020-10-23,5130000,경상북도 경산시
360-1-000003,"경안로(중앙,남부포함)",공영,노상,경상북도 경산시 경안로32길 14,경상북도 경산시 삼북동 283,106,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 경산시청,053-810-5276,35.82152474,128.7392694,2020-10-23,5130000,경상북도 경산시
360-1-000004,(구) 등기소 앞,공영,노상,경상북도 경산시 서상길 92,경상북도 경산시 서상동 19-1,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,400,10,200,24,5000,75000,현금,,경상북도 경산시청,053-810-5276,35.82010856,128.7337551,2020-10-23,5130000,경상북도 경산시
260-2-000030,터미널 옆 주차장,공영,노외,강원도 평창군 대화면 평창대로 894,강원도 평창군 대화면 대화리 1012-14,76,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,강원도 평창군청,033-330-2285,37.499887,128.452829,2020-11-25,4280000,강원도 평창군
251-4-000044,잠보주차타워,민영,노외,강원도 원주시 시청로 76 (무실동),강원도 원주시 무실동 1641-5,42,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,,,,강원도 원주시청,033-737-3544,37.33683138,127.9267182,2020-09-25,4190000,강원도 원주시
251-4-000045,행복주차장,민영,노외,,강원도 원주시 무실동 1642-8,36,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,,,,강원도 원주시청,033-737-3544,37.335567,127.928586,2020-09-25,4190000,강원도 원주시
